partner_id,sku_id,category,price,lead_time_weeks,week,sales_units,weekofyear,year,sales_units_lag_1,sales_units_lag_2,sales_units_lag_3,sales_units_lag_4,sales_units_rollmean_4,sales_units_rollmean_8
P5,S002,outerwear,45,4,2022-04-04,19,14,2022,42.0,9.0,27.0,18.0,24.25,24.75
P5,S002,outerwear,45,4,2022-04-11,22,15,2022,19.0,42.0,9.0,27.0,23.0,22.875
P5,S002,outerwear,45,4,2022-04-18,12,16,2022,22.0,19.0,42.0,9.0,23.75,23.875
P5,S002,outerwear,45,4,2022-04-25,19,17,2022,12.0,22.0,19.0,42.0,18.0,21.0
P5,S002,outerwear,45,4,2022-05-02,8,18,2022,19.0,12.0,22.0,19.0,15.25,19.75
P5,S002,outerwear,45,4,2022-05-09,31,19,2022,8.0,19.0,12.0,22.0,17.5,20.25
P5,S002,outerwear,45,4,2022-05-16,0,20,2022,31.0,8.0,19.0,12.0,14.5,19.125
P5,S002,outerwear,45,4,2022-05-23,16,21,2022,0.0,31.0,8.0,19.0,13.75,15.875
P5,S002,outerwear,45,4,2022-05-30,11,22,2022,16.0,0.0,31.0,8.0,14.5,14.875
P5,S002,outerwear,45,4,2022-06-06,6,23,2022,11.0,16.0,0.0,31.0,8.25,12.875
P5,S002,outerwear,45,4,2022-06-13,33,24,2022,6.0,11.0,16.0,0.0,16.5,15.5
P5,S002,outerwear,45,4,2022-06-20,18,25,2022,33.0,6.0,11.0,16.0,17.0,15.375
P5,S002,outerwear,45,4,2022-06-27,12,26,2022,18.0,33.0,6.0,11.0,17.25,15.875
P5,S002,outerwear,45,4,2022-07-04,10,27,2022,12.0,18.0,33.0,6.0,18.25,13.25
P5,S002,outerwear,45,4,2022-07-11,32,28,2022,10.0,12.0,18.0,33.0,18.0,17.25
P5,S002,outerwear,45,4,2022-07-18,12,29,2022,32.0,10.0,12.0,18.0,16.5,16.75
P5,S002,outerwear,45,4,2022-07-25,18,30,2022,12.0,32.0,10.0,12.0,18.0,17.625
P5,S002,outerwear,45,4,2022-08-01,4,31,2022,18.0,12.0,32.0,10.0,16.5,17.375
P5,S002,outerwear,45,4,2022-08-08,18,32,2022,4.0,18.0,12.0,32.0,13.0,15.5
P5,S002,outerwear,45,4,2022-08-15,18,33,2022,18.0,4.0,18.0,12.0,14.5,15.5
P5,S002,outerwear,45,4,2022-08-22,5,34,2022,18.0,18.0,4.0,18.0,11.25,14.625
P5,S002,outerwear,45,4,2022-08-29,8,35,2022,5.0,18.0,18.0,4.0,12.25,14.375
P5,S002,outerwear,45,4,2022-09-05,22,36,2022,8.0,5.0,18.0,18.0,13.25,13.125
P5,S002,outerwear,45,4,2022-09-12,31,37,2022,22.0,8.0,5.0,18.0,16.5,15.5
P5,S002,outerwear,45,4,2022-09-19,7,38,2022,31.0,22.0,8.0,5.0,17.0,14.125
P5,S002,outerwear,45,4,2022-09-26,25,39,2022,7.0,31.0,22.0,8.0,21.25,16.75
P5,S002,outerwear,45,4,2022-10-03,14,40,2022,25.0,7.0,31.0,22.0,19.25,16.25
P5,S002,outerwear,45,4,2022-10-10,0,41,2022,14.0,25.0,7.0,31.0,11.5,14.0
P5,S002,outerwear,45,4,2022-10-17,11,42,2022,0.0,14.0,25.0,7.0,12.5,14.75
P5,S002,outerwear,45,4,2022-10-24,20,43,2022,11.0,0.0,14.0,25.0,11.25,16.25
P5,S002,outerwear,45,4,2022-10-31,1,44,2022,20.0,11.0,0.0,14.0,8.0,13.625
P5,S002,outerwear,45,4,2022-11-07,25,45,2022,1.0,20.0,11.0,0.0,14.25,12.875
P5,S002,outerwear,45,4,2022-11-14,18,46,2022,25.0,1.0,20.0,11.0,16.0,14.25
P5,S002,outerwear,45,4,2022-11-21,19,47,2022,18.0,25.0,1.0,20.0,15.75,13.5
P5,S002,outerwear,45,4,2022-11-28,7,48,2022,19.0,18.0,25.0,1.0,17.25,12.625
P5,S002,outerwear,45,4,2022-12-05,0,49,2022,7.0,19.0,18.0,25.0,11.0,12.625
P5,S002,outerwear,45,4,2022-12-12,33,50,2022,0.0,7.0,19.0,18.0,14.75,15.375
P5,S002,outerwear,45,4,2022-12-19,5,51,2022,33.0,0.0,7.0,19.0,11.25,13.5
P5,S002,outerwear,45,4,2022-12-26,18,52,2022,5.0,33.0,0.0,7.0,14.0,15.625
P5,S002,outerwear,45,4,2023-01-02,4,1,2023,18.0,5.0,33.0,0.0,15.0,13.0
P5,S002,outerwear,45,4,2023-01-09,14,2,2023,4.0,18.0,5.0,33.0,10.25,12.5
P5,S002,outerwear,45,4,2023-01-16,37,3,2023,14.0,4.0,18.0,5.0,18.25,14.75
P5,S002,outerwear,45,4,2023-01-23,2,4,2023,37.0,14.0,4.0,18.0,14.25,14.125
P5,S002,outerwear,45,4,2023-01-30,31,5,2023,2.0,37.0,14.0,4.0,21.0,18.0
P5,S002,outerwear,45,4,2023-02-06,23,6,2023,31.0,2.0,37.0,14.0,23.25,16.75
P5,S002,outerwear,45,4,2023-02-13,16,7,2023,23.0,31.0,2.0,37.0,18.0,18.125
P5,S002,outerwear,45,4,2023-02-20,18,8,2023,16.0,23.0,31.0,2.0,22.0,18.125
P5,S002,outerwear,45,4,2023-02-27,41,9,2023,18.0,16.0,23.0,31.0,24.5,22.75
P5,S002,outerwear,45,4,2023-03-06,19,10,2023,41.0,18.0,16.0,23.0,23.5,23.375
P5,S002,outerwear,45,4,2023-03-13,14,11,2023,19.0,41.0,18.0,16.0,23.0,20.5
P5,S002,outerwear,45,4,2023-03-20,22,12,2023,14.0,19.0,41.0,18.0,24.0,23.0
P5,S002,outerwear,45,4,2023-03-27,35,13,2023,22.0,14.0,19.0,41.0,22.5,23.5
P5,S002,outerwear,45,4,2023-04-03,39,14,2023,35.0,22.0,14.0,19.0,27.5,25.5
P5,S002,outerwear,45,4,2023-04-10,35,15,2023,39.0,35.0,22.0,14.0,32.75,27.875
P5,S002,outerwear,45,4,2023-04-17,7,16,2023,35.0,39.0,35.0,22.0,29.0,26.5
P5,S002,outerwear,45,4,2023-04-24,18,17,2023,7.0,35.0,39.0,35.0,24.75,23.625
P5,S002,outerwear,45,4,2023-05-01,26,18,2023,18.0,7.0,35.0,39.0,21.5,24.5
P5,S002,outerwear,45,4,2023-05-08,34,19,2023,26.0,18.0,7.0,35.0,21.25,27.0
P5,S002,outerwear,45,4,2023-05-15,4,20,2023,34.0,26.0,18.0,7.0,20.5,24.75
P5,S002,outerwear,45,4,2023-05-22,10,21,2023,4.0,34.0,26.0,18.0,18.5,21.625
P5,S002,outerwear,45,4,2023-05-29,33,22,2023,10.0,4.0,34.0,26.0,20.25,20.875
P5,S002,outerwear,45,4,2023-06-05,15,23,2023,33.0,10.0,4.0,34.0,15.5,18.375
P5,S002,outerwear,45,4,2023-06-12,6,24,2023,15.0,33.0,10.0,4.0,16.0,18.25
P5,S002,outerwear,45,4,2023-06-19,37,25,2023,6.0,15.0,33.0,10.0,22.75,20.625
P5,S002,outerwear,45,4,2023-06-26,34,26,2023,37.0,6.0,15.0,33.0,23.0,21.625
P5,S002,outerwear,45,4,2023-07-03,22,27,2023,34.0,37.0,6.0,15.0,24.75,20.125
P5,S002,outerwear,45,4,2023-07-10,1,28,2023,22.0,34.0,37.0,6.0,23.5,19.75
P5,S002,outerwear,45,4,2023-07-17,5,29,2023,1.0,22.0,34.0,37.0,15.5,19.125
P5,S002,outerwear,45,4,2023-07-24,1,30,2023,5.0,1.0,22.0,34.0,7.25,15.125
P5,S002,outerwear,45,4,2023-07-31,17,31,2023,1.0,5.0,1.0,22.0,6.0,15.375
P5,S002,outerwear,45,4,2023-08-07,23,32,2023,17.0,1.0,5.0,1.0,11.5,17.5
P5,S002,outerwear,45,4,2023-08-14,0,33,2023,23.0,17.0,1.0,5.0,10.25,12.875
P5,S002,outerwear,45,4,2023-08-21,9,34,2023,0.0,23.0,17.0,1.0,12.25,9.75
P5,S002,outerwear,45,4,2023-08-28,17,35,2023,9.0,0.0,23.0,17.0,12.25,9.125
P5,S002,outerwear,45,4,2023-09-04,4,36,2023,17.0,9.0,0.0,23.0,7.5,9.5
P5,S002,outerwear,45,4,2023-09-11,10,37,2023,4.0,17.0,9.0,0.0,10.0,10.125
P5,S002,outerwear,45,4,2023-09-18,22,38,2023,10.0,4.0,17.0,9.0,13.25,12.75
P5,S002,outerwear,45,4,2023-09-25,16,39,2023,22.0,10.0,4.0,17.0,13.0,12.625
P5,S002,outerwear,45,4,2023-10-02,8,40,2023,16.0,22.0,10.0,4.0,14.0,10.75
P5,S002,outerwear,45,4,2023-10-09,1,41,2023,8.0,16.0,22.0,10.0,11.75,10.875
P5,S002,outerwear,45,4,2023-10-16,14,42,2023,1.0,8.0,16.0,22.0,9.75,11.5
P5,S002,outerwear,45,4,2023-10-23,18,43,2023,14.0,1.0,8.0,16.0,10.25,11.625
P5,S002,outerwear,45,4,2023-10-30,7,44,2023,18.0,14.0,1.0,8.0,10.0,12.0
P5,S002,outerwear,45,4,2023-11-06,12,45,2023,7.0,18.0,14.0,1.0,12.75,12.25
P5,S002,outerwear,45,4,2023-11-13,10,46,2023,12.0,7.0,18.0,14.0,11.75,10.75
P5,S002,outerwear,45,4,2023-11-20,27,47,2023,10.0,12.0,7.0,18.0,14.0,12.125
P5,S002,outerwear,45,4,2023-11-27,25,48,2023,27.0,10.0,12.0,7.0,18.5,14.25
P5,S002,outerwear,45,4,2023-12-04,17,49,2023,25.0,27.0,10.0,12.0,19.75,16.25
P5,S002,outerwear,45,4,2023-12-11,27,50,2023,17.0,25.0,27.0,10.0,24.0,17.875
P5,S002,outerwear,45,4,2023-12-18,28,51,2023,27.0,17.0,25.0,27.0,24.25,19.125
P5,S002,outerwear,45,4,2023-12-25,8,52,2023,28.0,27.0,17.0,25.0,20.0,19.25
P5,S003,dresses,67,2,2022-01-31,10,5,2022,13.0,28.0,3.0,29.0,13.5,16.6
P5,S003,dresses,67,2,2022-02-07,16,6,2022,10.0,13.0,28.0,3.0,16.75,16.5
P5,S003,dresses,67,2,2022-02-14,45,7,2022,16.0,10.0,13.0,28.0,21.0,20.571428571428573
P5,S003,dresses,67,2,2022-02-21,31,8,2022,45.0,16.0,10.0,13.0,25.5,21.875
P5,S003,dresses,67,2,2022-02-28,23,9,2022,31.0,45.0,16.0,10.0,28.75,21.125
P5,S003,dresses,67,2,2022-03-07,23,10,2022,23.0,31.0,45.0,16.0,30.5,23.625
P5,S003,dresses,67,2,2022-03-14,39,11,2022,23.0,23.0,31.0,45.0,29.0,25.0
P5,S003,dresses,67,2,2022-03-21,31,12,2022,39.0,23.0,23.0,31.0,29.0,27.25
P5,S003,dresses,67,2,2022-03-28,27,13,2022,31.0,39.0,23.0,23.0,30.0,29.375
P5,S003,dresses,67,2,2022-04-04,27,14,2022,27.0,31.0,39.0,23.0,31.0,30.75
P5,S003,dresses,67,2,2022-04-11,17,15,2022,27.0,27.0,31.0,39.0,25.5,27.25
P5,S003,dresses,67,2,2022-04-18,16,16,2022,17.0,27.0,27.0,31.0,21.75,25.375
P5,S003,dresses,67,2,2022-04-25,41,17,2022,16.0,17.0,27.0,27.0,25.25,27.625
P5,S003,dresses,67,2,2022-05-02,17,18,2022,41.0,16.0,17.0,27.0,22.75,26.875
P5,S003,dresses,67,2,2022-05-09,24,19,2022,17.0,41.0,16.0,17.0,24.5,25.0
P5,S003,dresses,67,2,2022-05-16,33,20,2022,24.0,17.0,41.0,16.0,28.75,25.25
P5,S003,dresses,67,2,2022-05-23,7,21,2022,33.0,24.0,17.0,41.0,20.25,22.75
P5,S003,dresses,67,2,2022-05-30,23,22,2022,7.0,33.0,24.0,17.0,21.75,22.25
P5,S003,dresses,67,2,2022-06-06,0,23,2022,23.0,7.0,33.0,24.0,15.75,20.125
P5,S003,dresses,67,2,2022-06-13,25,24,2022,0.0,23.0,7.0,33.0,13.75,21.25
P5,S003,dresses,67,2,2022-06-20,7,25,2022,25.0,0.0,23.0,7.0,13.75,17.0
P5,S003,dresses,67,2,2022-06-27,49,26,2022,7.0,25.0,0.0,23.0,20.25,21.0
P5,S003,dresses,67,2,2022-07-04,9,27,2022,49.0,7.0,25.0,0.0,22.5,19.125
P5,S003,dresses,67,2,2022-07-11,22,28,2022,9.0,49.0,7.0,25.0,21.75,17.75
P5,S003,dresses,67,2,2022-07-18,32,29,2022,22.0,9.0,49.0,7.0,28.0,20.875
P5,S003,dresses,67,2,2022-07-25,14,30,2022,32.0,22.0,9.0,49.0,19.25,19.75
P5,S003,dresses,67,2,2022-08-01,13,31,2022,14.0,32.0,22.0,9.0,20.25,21.375
P5,S003,dresses,67,2,2022-08-08,19,32,2022,13.0,14.0,32.0,22.0,19.5,20.625
P5,S003,dresses,67,2,2022-08-15,31,33,2022,19.0,13.0,14.0,32.0,19.25,23.625
P5,S003,dresses,67,2,2022-08-22,23,34,2022,31.0,19.0,13.0,14.0,21.5,20.375
P5,S003,dresses,67,2,2022-08-29,13,35,2022,23.0,31.0,19.0,13.0,21.5,20.875
P5,S003,dresses,67,2,2022-09-05,7,36,2022,13.0,23.0,31.0,19.0,18.5,19.0
P5,S003,dresses,67,2,2022-09-12,15,37,2022,7.0,13.0,23.0,31.0,14.5,16.875
P5,S003,dresses,67,2,2022-09-19,26,38,2022,15.0,7.0,13.0,23.0,15.25,18.375
P5,S003,dresses,67,2,2022-09-26,17,39,2022,26.0,15.0,7.0,13.0,16.25,18.875
P5,S003,dresses,67,2,2022-10-03,14,40,2022,17.0,26.0,15.0,7.0,18.0,18.25
P5,S003,dresses,67,2,2022-10-10,9,41,2022,14.0,17.0,26.0,15.0,16.5,15.5
P5,S003,dresses,67,2,2022-10-17,0,42,2022,9.0,14.0,17.0,26.0,10.0,12.625
P5,S003,dresses,67,2,2022-10-24,30,43,2022,0.0,9.0,14.0,17.0,13.25,14.75
P5,S003,dresses,67,2,2022-10-31,4,44,2022,30.0,0.0,9.0,14.0,10.75,14.375
P5,S003,dresses,67,2,2022-11-07,11,45,2022,4.0,30.0,0.0,9.0,11.25,13.875
P5,S003,dresses,67,2,2022-11-14,24,46,2022,11.0,4.0,30.0,0.0,17.25,13.625
P5,S003,dresses,67,2,2022-11-21,7,47,2022,24.0,11.0,4.0,30.0,11.5,12.375
P5,S003,dresses,67,2,2022-11-28,19,48,2022,7.0,24.0,11.0,4.0,15.25,13.0
P5,S003,dresses,67,2,2022-12-05,10,49,2022,19.0,7.0,24.0,11.0,15.0,13.125
P5,S003,dresses,67,2,2022-12-12,0,50,2022,10.0,19.0,7.0,24.0,9.0,13.125
P5,S003,dresses,67,2,2022-12-19,5,51,2022,0.0,10.0,19.0,7.0,8.5,10.0
P5,S003,dresses,67,2,2022-12-26,31,52,2022,5.0,0.0,10.0,19.0,11.5,13.375
P5,S003,dresses,67,2,2023-01-02,1,1,2023,31.0,5.0,0.0,10.0,9.25,12.125
P5,S003,dresses,67,2,2023-01-09,20,2,2023,1.0,31.0,5.0,0.0,14.25,11.625
P5,S003,dresses,67,2,2023-01-16,36,3,2023,20.0,1.0,31.0,5.0,22.0,15.25
P5,S003,dresses,67,2,2023-01-23,10,4,2023,36.0,20.0,1.0,31.0,16.75,14.125
P5,S003,dresses,67,2,2023-01-30,16,5,2023,10.0,36.0,20.0,1.0,20.5,14.875
P5,S003,dresses,67,2,2023-02-06,43,6,2023,16.0,10.0,36.0,20.0,26.25,20.25
P5,S003,dresses,67,2,2023-02-13,40,7,2023,43.0,16.0,10.0,36.0,27.25,24.625
P5,S003,dresses,67,2,2023-02-20,45,8,2023,40.0,43.0,16.0,10.0,36.0,26.375
P5,S003,dresses,67,2,2023-02-27,19,9,2023,45.0,40.0,43.0,16.0,36.75,28.625
P5,S003,dresses,67,2,2023-03-06,49,10,2023,19.0,45.0,40.0,43.0,38.25,32.25
P5,S003,dresses,67,2,2023-03-13,23,11,2023,49.0,19.0,45.0,40.0,34.0,30.625
P5,S003,dresses,67,2,2023-03-20,18,12,2023,23.0,49.0,19.0,45.0,27.25,31.625
P5,S003,dresses,67,2,2023-03-27,46,13,2023,18.0,23.0,49.0,19.0,34.0,35.375
P5,S003,dresses,67,2,2023-04-03,34,14,2023,46.0,18.0,23.0,49.0,30.25,34.25
P5,S003,dresses,67,2,2023-04-10,34,15,2023,34.0,46.0,18.0,23.0,33.0,33.5
P5,S003,dresses,67,2,2023-04-17,22,16,2023,34.0,34.0,46.0,18.0,34.0,30.625
P5,S003,dresses,67,2,2023-04-24,25,17,2023,22.0,34.0,34.0,46.0,28.75,31.375
P5,S003,dresses,67,2,2023-05-01,15,18,2023,25.0,22.0,34.0,34.0,24.0,27.125
P5,S003,dresses,67,2,2023-05-08,31,19,2023,15.0,25.0,22.0,34.0,23.25,28.125
P5,S003,dresses,67,2,2023-05-15,5,20,2023,31.0,15.0,25.0,22.0,19.0,26.5
P5,S003,dresses,67,2,2023-05-22,48,21,2023,5.0,31.0,15.0,25.0,24.75,26.75
P5,S003,dresses,67,2,2023-05-29,24,22,2023,48.0,5.0,31.0,15.0,27.0,25.5
P5,S003,dresses,67,2,2023-06-05,12,23,2023,24.0,48.0,5.0,31.0,22.25,22.75
P5,S003,dresses,67,2,2023-06-12,36,24,2023,12.0,24.0,48.0,5.0,30.0,24.5
P5,S003,dresses,67,2,2023-06-19,47,25,2023,36.0,12.0,24.0,48.0,29.75,27.25
P5,S003,dresses,67,2,2023-06-26,43,26,2023,47.0,36.0,12.0,24.0,34.5,30.75
P5,S003,dresses,67,2,2023-07-03,11,27,2023,43.0,47.0,36.0,12.0,34.25,28.25
P5,S003,dresses,67,2,2023-07-10,7,28,2023,11.0,43.0,47.0,36.0,27.0,28.5
P5,S003,dresses,67,2,2023-07-17,47,29,2023,7.0,11.0,43.0,47.0,27.0,28.375
P5,S003,dresses,67,2,2023-07-24,0,30,2023,47.0,7.0,11.0,43.0,16.25,25.375
P5,S003,dresses,67,2,2023-07-31,27,31,2023,0.0,47.0,7.0,11.0,20.25,27.25
P5,S003,dresses,67,2,2023-08-07,6,32,2023,27.0,0.0,47.0,7.0,20.0,23.5
P5,S003,dresses,67,2,2023-08-14,31,33,2023,6.0,27.0,0.0,47.0,16.0,21.5
P5,S003,dresses,67,2,2023-08-21,38,34,2023,31.0,6.0,27.0,0.0,25.5,20.875
P5,S003,dresses,67,2,2023-08-28,7,35,2023,38.0,31.0,6.0,27.0,20.5,20.375
P5,S003,dresses,67,2,2023-09-04,25,36,2023,7.0,38.0,31.0,6.0,25.25,22.625
P5,S003,dresses,67,2,2023-09-11,13,37,2023,25.0,7.0,38.0,31.0,20.75,18.375
P5,S003,dresses,67,2,2023-09-18,0,38,2023,13.0,25.0,7.0,38.0,11.25,18.375
P5,S003,dresses,67,2,2023-09-25,0,39,2023,0.0,13.0,25.0,7.0,9.5,15.0
P5,S003,dresses,67,2,2023-10-02,21,40,2023,0.0,0.0,13.0,25.0,8.5,16.875
P5,S003,dresses,67,2,2023-10-09,24,41,2023,21.0,0.0,0.0,13.0,11.25,16.0
P5,S003,dresses,67,2,2023-10-16,25,42,2023,24.0,21.0,0.0,0.0,17.5,14.375
P5,S003,dresses,67,2,2023-10-23,7,43,2023,25.0,24.0,21.0,0.0,19.25,14.375
P5,S003,dresses,67,2,2023-10-30,0,44,2023,7.0,25.0,24.0,21.0,14.0,11.25
P5,S003,dresses,67,2,2023-11-06,8,45,2023,0.0,7.0,25.0,24.0,10.0,10.625
P5,S003,dresses,67,2,2023-11-13,3,46,2023,8.0,0.0,7.0,25.0,4.5,11.0
P5,S003,dresses,67,2,2023-11-20,14,47,2023,3.0,8.0,0.0,7.0,6.25,12.75
P5,S003,dresses,67,2,2023-11-27,16,48,2023,14.0,3.0,8.0,0.0,10.25,12.125
P5,S003,dresses,67,2,2023-12-04,12,49,2023,16.0,14.0,3.0,8.0,11.25,10.625
P5,S003,dresses,67,2,2023-12-11,17,50,2023,12.0,16.0,14.0,3.0,14.75,9.625
P5,S003,dresses,67,2,2023-12-18,30,51,2023,17.0,12.0,16.0,14.0,18.75,12.5
P5,S003,dresses,67,2,2023-12-25,21,52,2023,30.0,17.0,12.0,16.0,20.0,15.125
P5,S004,shoes,80,3,2022-01-31,27,5,2022,1.0,22.0,50.0,0.0,25.0,20.0
P5,S004,shoes,80,3,2022-02-07,28,6,2022,27.0,1.0,22.0,50.0,19.5,21.333333333333332
P5,S004,shoes,80,3,2022-02-14,18,7,2022,28.0,27.0,1.0,22.0,18.5,20.857142857142858
P5,S004,shoes,80,3,2022-02-21,61,8,2022,18.0,28.0,27.0,1.0,33.5,25.875
P5,S004,shoes,80,3,2022-02-28,31,9,2022,61.0,18.0,28.0,27.0,34.5,29.75
P5,S004,shoes,80,3,2022-03-07,11,10,2022,31.0,61.0,18.0,28.0,30.25,24.875
P5,S004,shoes,80,3,2022-03-14,3,11,2022,11.0,31.0,61.0,18.0,26.5,22.5
P5,S004,shoes,80,3,2022-03-21,19,12,2022,3.0,11.0,31.0,61.0,16.0,24.75
P5,S004,shoes,80,3,2022-03-28,44,13,2022,19.0,3.0,11.0,31.0,19.25,26.875
P5,S004,shoes,80,3,2022-04-04,3,14,2022,44.0,19.0,3.0,11.0,17.25,23.75
P5,S004,shoes,80,3,2022-04-11,56,15,2022,3.0,44.0,19.0,3.0,30.5,28.5
P5,S004,shoes,80,3,2022-04-18,27,16,2022,56.0,3.0,44.0,19.0,32.5,24.25
P5,S004,shoes,80,3,2022-04-25,62,17,2022,27.0,56.0,3.0,44.0,37.0,28.125
P5,S004,shoes,80,3,2022-05-02,4,18,2022,62.0,27.0,56.0,3.0,37.25,27.25
P5,S004,shoes,80,3,2022-05-09,22,19,2022,4.0,62.0,27.0,56.0,28.75,29.625
P5,S004,shoes,80,3,2022-05-16,18,20,2022,22.0,4.0,62.0,27.0,26.5,29.5
P5,S004,shoes,80,3,2022-05-23,36,21,2022,18.0,22.0,4.0,62.0,20.0,28.5
P5,S004,shoes,80,3,2022-05-30,11,22,2022,36.0,18.0,22.0,4.0,21.75,29.5
P5,S004,shoes,80,3,2022-06-06,40,23,2022,11.0,36.0,18.0,22.0,26.25,27.5
P5,S004,shoes,80,3,2022-06-13,26,24,2022,40.0,11.0,36.0,18.0,28.25,27.375
P5,S004,shoes,80,3,2022-06-20,34,25,2022,26.0,40.0,11.0,36.0,27.75,23.875
P5,S004,shoes,80,3,2022-06-27,24,26,2022,34.0,26.0,40.0,11.0,31.0,26.375
P5,S004,shoes,80,3,2022-07-04,26,27,2022,24.0,34.0,26.0,40.0,27.5,26.875
P5,S004,shoes,80,3,2022-07-11,25,28,2022,26.0,24.0,34.0,26.0,27.25,27.75
P5,S004,shoes,80,3,2022-07-18,39,29,2022,25.0,26.0,24.0,34.0,28.5,28.125
P5,S004,shoes,80,3,2022-07-25,27,30,2022,39.0,25.0,26.0,24.0,29.25,30.125
P5,S004,shoes,80,3,2022-08-01,29,31,2022,27.0,39.0,25.0,26.0,30.0,28.75
P5,S004,shoes,80,3,2022-08-08,22,32,2022,29.0,27.0,39.0,25.0,29.25,28.25
P5,S004,shoes,80,3,2022-08-15,24,33,2022,22.0,29.0,27.0,39.0,25.5,27.0
P5,S004,shoes,80,3,2022-08-22,31,34,2022,24.0,22.0,29.0,27.0,26.5,27.875
P5,S004,shoes,80,3,2022-08-29,41,35,2022,31.0,24.0,22.0,29.0,29.5,29.75
P5,S004,shoes,80,3,2022-09-05,34,36,2022,41.0,31.0,24.0,22.0,32.5,30.875
P5,S004,shoes,80,3,2022-09-12,22,37,2022,34.0,41.0,31.0,24.0,32.0,28.75
P5,S004,shoes,80,3,2022-09-19,8,38,2022,22.0,34.0,41.0,31.0,26.25,26.375
P5,S004,shoes,80,3,2022-09-26,16,39,2022,8.0,22.0,34.0,41.0,20.0,24.75
P5,S004,shoes,80,3,2022-10-03,8,40,2022,16.0,8.0,22.0,34.0,13.5,23.0
P5,S004,shoes,80,3,2022-10-10,6,41,2022,8.0,16.0,8.0,22.0,9.5,20.75
P5,S004,shoes,80,3,2022-10-17,34,42,2022,6.0,8.0,16.0,8.0,16.0,21.125
P5,S004,shoes,80,3,2022-10-24,8,43,2022,34.0,6.0,8.0,16.0,14.0,17.0
P5,S004,shoes,80,3,2022-10-31,27,44,2022,8.0,34.0,6.0,8.0,18.75,16.125
P5,S004,shoes,80,3,2022-11-07,4,45,2022,27.0,8.0,34.0,6.0,18.25,13.875
P5,S004,shoes,80,3,2022-11-14,17,46,2022,4.0,27.0,8.0,34.0,14.0,15.0
P5,S004,shoes,80,3,2022-11-21,18,47,2022,17.0,4.0,27.0,8.0,16.5,15.25
P5,S004,shoes,80,3,2022-11-28,29,48,2022,18.0,17.0,4.0,27.0,17.0,17.875
P5,S004,shoes,80,3,2022-12-05,17,49,2022,29.0,18.0,17.0,4.0,20.25,19.25
P5,S004,shoes,80,3,2022-12-12,26,50,2022,17.0,29.0,18.0,17.0,22.5,18.25
P5,S004,shoes,80,3,2022-12-19,4,51,2022,26.0,17.0,29.0,18.0,19.0,17.75
P5,S004,shoes,80,3,2022-12-26,43,52,2022,4.0,26.0,17.0,29.0,22.5,19.75
P5,S004,shoes,80,3,2023-01-02,37,1,2023,43.0,4.0,26.0,17.0,27.5,23.875
P5,S004,shoes,80,3,2023-01-09,12,2,2023,37.0,43.0,4.0,26.0,24.0,23.25
P5,S004,shoes,80,3,2023-01-16,31,3,2023,12.0,37.0,43.0,4.0,30.75,24.875
P5,S004,shoes,80,3,2023-01-23,28,4,2023,31.0,12.0,37.0,43.0,27.0,24.75
P5,S004,shoes,80,3,2023-01-30,6,5,2023,28.0,31.0,12.0,37.0,19.25,23.375
P5,S004,shoes,80,3,2023-02-06,42,6,2023,6.0,28.0,31.0,12.0,26.75,25.375
P5,S004,shoes,80,3,2023-02-13,51,7,2023,42.0,6.0,28.0,31.0,31.75,31.25
P5,S004,shoes,80,3,2023-02-20,30,8,2023,51.0,42.0,6.0,28.0,32.25,29.625
P5,S004,shoes,80,3,2023-02-27,47,9,2023,30.0,51.0,42.0,6.0,42.5,30.875
P5,S004,shoes,80,3,2023-03-06,16,10,2023,47.0,30.0,51.0,42.0,36.0,31.375
P5,S004,shoes,80,3,2023-03-13,50,11,2023,16.0,47.0,30.0,51.0,35.75,33.75
P5,S004,shoes,80,3,2023-03-20,12,12,2023,50.0,16.0,47.0,30.0,31.25,31.75
P5,S004,shoes,80,3,2023-03-27,55,13,2023,12.0,50.0,16.0,47.0,33.25,37.875
P5,S004,shoes,80,3,2023-04-03,8,14,2023,55.0,12.0,50.0,16.0,31.25,33.625
P5,S004,shoes,80,3,2023-04-10,13,15,2023,8.0,55.0,12.0,50.0,22.0,28.875
P5,S004,shoes,80,3,2023-04-17,13,16,2023,13.0,8.0,55.0,12.0,22.25,26.75
P5,S004,shoes,80,3,2023-04-24,48,17,2023,13.0,13.0,8.0,55.0,20.5,26.875
P5,S004,shoes,80,3,2023-05-01,23,18,2023,48.0,13.0,13.0,8.0,24.25,27.75
P5,S004,shoes,80,3,2023-05-08,35,19,2023,23.0,48.0,13.0,13.0,29.75,25.875
P5,S004,shoes,80,3,2023-05-15,32,20,2023,35.0,23.0,48.0,13.0,34.5,28.375
P5,S004,shoes,80,3,2023-05-22,24,21,2023,32.0,35.0,23.0,48.0,28.5,24.5
P5,S004,shoes,80,3,2023-05-29,21,22,2023,24.0,32.0,35.0,23.0,28.0,26.125
P5,S004,shoes,80,3,2023-06-05,44,23,2023,21.0,24.0,32.0,35.0,30.25,30.0
P5,S004,shoes,80,3,2023-06-12,33,24,2023,44.0,21.0,24.0,32.0,30.5,32.5
P5,S004,shoes,80,3,2023-06-19,19,25,2023,33.0,44.0,21.0,24.0,29.25,28.875
P5,S004,shoes,80,3,2023-06-26,21,26,2023,19.0,33.0,44.0,21.0,29.25,28.625
